i_dblp,j_sch,dblp_id,sch_id,cos_title
2029,54908,conf/vldb/JiangWL03,YyPD6X9IFd8J,0.0
777,35510,conf/sigmod/ChenDLT00,oQi_4bqqySAJ,0.0
1363,58265,conf/sigmod/ZhangRL96,TJDMWbCXMtgJ,0.0
209,35992,journals/sigmod/TianDCZ02,eOhb8LtDqnkJ,0.005031145291401398
452,36881,conf/sigmod/RaoZML02,JceK-ywXk8UJ,0.029910297537980503
1427,2034,conf/sigmod/RundensteinerKRCJM96,Rh68dFgQfS4J,0.8587614307717324
1151,13470,conf/vldb/LingLL00,eDwgel0LDhMJ,0.004613272705049358
2320,15083,journals/vldb/BunemanFS00,XrybyHOI16kJ,0.014908039004079242
975,42291,conf/vldb/SakuraiYKU01,OpyiRCtp6qUJ,0.0
1604,44714,conf/vldb/Garcia-MolinaLY98,xrTlYcyFKtwJ,0.030908797508004304
1948,4365,conf/vldb/MurthyB03,UPwIDqhSEJQJ,0.0
2216,8317,journals/vldb/FungKL03,2APmJ-GQBbwJ,0.0
1620,13167,conf/vldb/VassalosP97,gkbvvgj8kdUJ,0.0
1431,41753,conf/vldb/ChanI99,uLiEqn5nA_IJ,0.030850183550238566
2342,60858,journals/vldb/SinghalS97,url:http://portal.acm.org/citation.cfm%3Fid%3D226931.226962%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3DSERIES492%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Digital%2520Libraries%26CFID%3D11111111%26CFTOKEN%3D2222222,0.006118506984633688
530,15230,journals/sigmod/McHughAGQW97,OV6n7LhOe_cJ,0.010082353782849935
1986,33115,conf/vldb/WangZL03,xNNBiNmxAqcJ,0.0
888,37569,conf/sigmod/AggarwalWY99,x5jeMyauzWgJ,0.0
557,4221,conf/sigmod/SlivinskasJS01,LMm4_4_uNNoJ,0.005705487128782463
2393,30995,journals/vldb/LeeSC01,YK0AayS1VPYJ,0.0
354,61956,conf/sigmod/HeC03,1nADSc0_ZW4J,0.031064073041885198
458,9877,conf/sigmod/ChaudhuriGN02,GL8XEeYm7GsJ,0.0
499,58927,conf/sigmod/TaoP02,zEOTCEYPyH0J,0.0
138,58167,conf/vldb/FerrandinaMZ94,NBDEoLclJukJ,0.0
2209,23711,journals/tods/PetersO97,V6K-ebKIzigJ,0.004338926227457086
2327,44146,journals/vldb/MuthOPW00,S0joKxiOuiAJ,0.955544239929872
1146,59677,conf/sigmod/RaoR98,RXhvO3SmAf0J,0.0
1402,25897,conf/vldb/AcharyaGP99,GEBNdHM0xSgJ,0.20496802145358434
2121,56321,conf/vldb/ChakrabartiRS02,r62IMncHe0IJ,0.004592323762074657
700,50700,conf/sigmod/Amer-YahiaCLS01,-ypu5B-7y9YJ,0.0
240,63547,conf/sigmod/LakshmananPZ03,Mfc9xsb7BuQJ,0.0
372,15179,conf/sigmod/MaddenSHR02,BR9vRzpYqOEJ,0.0
419,4637,conf/sigmod/ShashaB02,KtkbM7ohXrEJ,0.0796304329588193
350,2588,conf/sigmod/ZhuS03,ANhrnKgxaqoJ,0.023259298658997233
1635,46255,conf/vldb/ZhangL97,v-O39agJIB4J,0.9999999999999999
1524,23793,conf/vldb/BraumandlCK98,PCFJuVxYxtwJ,0.007111833592355555
1983,30723,conf/vldb/BouganimNPW03,MoVVccBfeCYJ,0.0
1083,55541,conf/vldb/BerckenS01,egCgEjikCgAJ,0.051031703043189554
1382,22397,conf/sigmod/SrikantA96,Yt-cq_4cfE8J,0.0
1136,19712,conf/vldb/ChakrabartiGRS00,Dux-7sONElwJ,0.0
2118,588,conf/vldb/GottlobKP02,xCbXlJHLR48J,0.05189525553679064
835,13368,conf/sigmod/AgrawalS00,l4__3XWD5J0J,0.5543833589450796
687,2358,conf/sigmod/KeoghCMP01,url:http://portal.acm.org/citation.cfm%3Fid%3D376284,0.0
515,15083,journals/sigmod/FernandezFLS97,XrybyHOI16kJ,0.0
1480,56116,conf/vldb/BaulierBGJGKKMMNNRSS98,jj64xkk75ZIJ,0.0
1949,29799,conf/vldb/HageJPST03,QiQE9TAuXGoJ,0.008579064935898136
1414,64164,conf/vldb/JagadishMN99,W8O7pgTYGTYJ,0.0
60,53349,conf/vldb/WuYCT95,gzfCxTnlTOYJ,0.1329421236402016
2262,21628,journals/tods/JajodiaSSS01,rYC-j_j4Yv0J,0.0
1132,48236,conf/vldb/ShanmugasundaramSBCLPR00,9r5dL8B5l7oJ,0.1560397936609155
1570,26770,conf/vldb/AbiteboulAAACHHMMMMSTV99,WzT3S2G1FjcJ,0.0
2046,33115,conf/vldb/KornMZ03,xNNBiNmxAqcJ,0.0038132995808598507
760,37518,conf/sigmod/OriaOILY00,9SbEzfHLSooJ,0.5298601540713639
1335,29347,conf/vldb/ChakrabartiM00,Sg3YKchNirgJ,0.0
570,47974,conf/sigmod/DattaDRTV01,rDObsYKVroMJ,0.2731642726683762
458,40563,conf/sigmod/ChaudhuriGN02,eHM4OCdJA9YJ,0.0
1480,60438,conf/vldb/BaulierBGJGKKMMNNRSS98,LAJ1h1TskA8J,0.0
2510,63959,conf/vldb/BertinoBFS96,wZkNJJn90yAJ,0.04118413716844923
702,8651,conf/sigmod/WuAA01,H8TTwedLtYsJ,0.0
628,6450,journals/sigmod/SilberschatzSU96,05ZgvGyhSC0J,0.0
2000,25950,conf/vldb/YangLH03,MlaClO3gps4J,0.0
630,25744,journals/sigmod/PhatakSSS96,url:http://portal.acm.org/citation.cfm%3Fid%3D166635.166664%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.3165113344084547
493,31108,journals/sigmod/GrayG97,ruMkEFagTIUJ,0.8483066420917045
989,26616,conf/vldb/LiM01,GvdTN6cZY8YJ,0.005138337985096199
2479,63333,journals/vldb/RamamohanaraoH94,ePmtf8yDsyEJ,0.19463998266961696
1700,46599,conf/sigmod/BersonGMJ94,77Sb5mlyASgJ,0.06033258256932997
413,37006,conf/sigmod/LiuFP03,w3KyTjVd9hAJ,0.0
1156,9760,conf/vldb/PottingerL00,mhlM6vU873kJ,0.009840407958126459
1364,12907,conf/vldb/CareyCNVDRSM99,JpMllVmmnkAJ,0.9042481090594575
2299,30154,journals/tods/GravanoGT99,GHz2PmQwW2UJ,0.0
452,7163,conf/sigmod/RaoZML02,c2PgXbSSAFcJ,1.0
2212,5834,journals/vldb/ChakrabartiRS03,hslpYzUpjAcJ,0.0
2255,54,journals/tods/LiC01,nN73C1WoRB8J,0.0
2440,60372,journals/vldb/LandauST95,j9Stb5pC7BQJ,0.00373778524112705
1941,45907,conf/vldb/ChaudhuriGN03,AiXOfJPvvpUJ,0.14640268731626227
2110,37048,conf/vldb/MadhavanBR01,wRHapJxb_-QJ,1.0000000000000002
1834,9823,conf/vldb/PoosalaI97,if5vzPT-qIAJ,0.0
2201,63739,journals/tods/LiuM96,rGxBVJuZGjwJ,0.0
2267,11368,journals/tods/MamoulisP01,CxBJwFNdozAJ,0.0
978,60577,conf/vldb/GilbertKMS01,mClzTQppJE4J,0.039632665350203974
920,5696,conf/sigmod/LiuHBPT99,q_o5zij9nCEJ,0.01788985613108808
2000,4608,conf/vldb/YangLH03,cjVDW3DelX8J,0.005992160598780867
575,15083,conf/sigmod/FernandezMS01,XrybyHOI16kJ,0.0
1416,22115,conf/sigmod/ShatdalN95,27-P8X0mjfcJ,0.053705336517742966
153,24250,journals/sigmod/MeltonE01,IoNxL_rg2_cJ,0.11941921471845061
810,60212,conf/sigmod/FaloutsosSTT00,oulyxbpUiQAJ,0.0
462,56496,conf/sigmod/MoonWH02,c-MP8R47zVIJ,0.004040161835931394
2011,62302,conf/vldb/TengCY03,xsaovu54vl4J,0.03174103338502731
2192,47596,journals/tods/ChenHM95,etU5t1OyHz0J,0.0035995984082857423
1634,47268,conf/sigmod/LiC95,P1xFy0MVxTIJ,0.027471078307699466
1084,21726,conf/vldb/AnSVKIG01,oc0QX3Xcd5wJ,0.004675374576171785
698,26386,conf/sigmod/AdiBEY01,W2UXiwB8On8J,0.2695149883777084
1468,9823,conf/sigmod/PoosalaIHS96,if5vzPT-qIAJ,0.0
2058,54951,conf/vldb/PalpanasSCP02,qW_oF_qWmvQJ,0.0
26,13713,conf/vldb/LuSL95,TNx5vnRHHxMJ,0.0
258,10838,conf/sigmod/GuptaLM03,url:http://portal.acm.org/citation.cfm%3Fid%3D641077,0.0
1437,33141,conf/vldb/ChakrabartiBD99,wnke8ff8hYUJ,0.0
332,42278,conf/sigmod/ChaudhuriGGM03,mNdoyLMYPqgJ,1.0
69,26592,conf/vldb/WienerN94,AC19Z_yOCTUJ,0.0
914,47329,conf/sigmod/NgLHM99,6OfJSMB4vOcJ,0.03165498801973797
196,57666,conf/sigmod/ArasuG03,-U7N4uYXjPwJ,0.0
1151,59350,conf/vldb/LingLL00,O2UfS5IsPp4J,0.0
1491,26207,conf/sigmod/AdelbergGK95,ilCT5UFnHxgJ,0.007835599121905406
1135,8078,conf/sigmod/KornackerSH98,uTsHgv9-zdUJ,0.0
2367,46257,journals/vldb/FengYLH02,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200404612243MT,0.0
74,34291,conf/vldb/FuC94,ChHU-Wfg8fwJ,0.006130285716038099
1806,41494,conf/vldb/BaralisPT97,tyNO4U-fmrIJ,0.5271459757496351
2151,44912,conf/vldb/ChenHWW02,yFMUnqONfGwJ,0.1335534364501083
849,2796,journals/tods/TaoSP03,wR6CGftUyH0J,0.0
1202,60978,conf/sigmod/KemperKM98,5BK4tIRJ3wwJ,0.8500021197566472
535,3360,conf/sigmod/ChenRW02,1rUc7dX0GS0J,0.006934114367548483
682,54526,conf/sigmod/IpeirotisGS01,JmGdMWsJuK0J,0.14628375292953788
2121,30925,conf/vldb/ChakrabartiRS02,2vzhAz4Yll4J,0.004694057819119731
608,45717,journals/sigmod/Dogac96,url:http://portal.acm.org/citation.cfm%3Fid%3D234889.234900%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0
1191,47987,conf/sigmod/BerchtoldBBKK97,WnYVibh8fxUJ,0.0
2169,30407,conf/vldb/BettiniJWW02,dPoF3gQ7ohUJ,0.015445657966424522
1273,9890,conf/sigmod/BrinMS97,6sRWyw06gJIJ,0.9007715641014014
1433,1477,conf/vldb/KonigW99,8YMbNjpnb_wJ,0.0
474,54762,conf/sigmod/GaoW02,ghIMekzCkMQJ,0.0
1198,45933,conf/vldb/LabrinidisR01,Kl3cf1fa64oJ,0.007160905788132418
623,51852,conf/sigmod/MistryRSR01,4d5xHc9eKLAJ,0.0
24,11142,conf/vldb/HvasshovdTBH95,eSPpim_OX4QJ,0.5806754946613377
1021,29267,conf/vldb/SeegerBBKSDS01,2ceEvQZ0HGYJ,0.7933895149537742
1777,50713,conf/vldb/CareyD96,gIHE1ygtoeIJ,0.0
872,41976,journals/sigmod/NorrieBSW94,url:http://www.springerlink.com/index/K311T8245228264J.pdf,0.0
959,57436,conf/sigmod/JagadishLMSV99,8o0d8xLuwgUJ,0.0
671,31140,conf/sigmod/AgrawalCN01,3fEogSGG3wQJ,0.0071115427270236325
893,10773,conf/sigmod/VitterW99,P5oJUiow7lsJ,1.0000000000000002
1637,30704,conf/vldb/AshwinRSSS97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381897%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
445,32490,conf/sigmod/WangTYGWP02,nwWpGh3Mx7MJ,0.0
2377,19567,journals/vldb/GrefenVA01,url:http://portal.acm.org/citation.cfm%3Fid%3D641269,0.0
1877,36957,journals/sigmod/OoiST03,r73wcjMZIegJ,0.0
727,5758,journals/sigmod/KarlapalemLS95,I6aKO-jLBmgJ,0.005161903837402495
707,22287,conf/sigmod/AggarwalY00,aZMTodYgkNYJ,0.0
70,30334,conf/vldb/NgH94,url:http://portal.acm.org/citation.cfm%3Fid%3D202660.202665%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1301,52073,conf/vldb/RamasamyPNK00,zI3Z-hgIxJAJ,0.013051114406525581
178,29113,journals/sigmod/LabrinidisM01,url:http://portal.acm.org/citation.cfm%3Fid%3D604264.604283%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.12875460748974268
1871,26562,conf/vldb/Sullivan96,zGRQ_2im_9MJ,1.0000000000000002
1287,43507,conf/sigmod/LlirbatFS97,A-u7Tf9qWI0J,0.0
1672,16553,conf/sigmod/BrinkhoffKSS94a,ybAqpWVtoTUJ,0.039265088082645484
321,43162,conf/sigmod/KimC03,tgQ7zef62zAJ,0.012605290274699
734,1452,journals/sigmod/JaegerF95,oacFELqmw0cJ,0.8069586642304685
601,14694,conf/sigmod/LangS01,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000002/art00019%26unc%3D,0.0
404,32839,conf/sigmod/Amer-YahiaFSX03,ckrgSn0vBOMJ,0.12338311331389762
1151,20988,conf/vldb/LingLL00,APs6yKPYff4J,0.0
1391,34970,conf/vldb/GarofalakisRS99,oWVyLUIy9JwJ,0.0
2025,46627,conf/vldb/HankinsP03,tReKvTMB7pcJ,0.0
1427,63674,conf/sigmod/RundensteinerKRCJM96,nyHFfFtClVsJ,0.7741810664478083
989,45543,conf/vldb/LiM01,DkjeVmsFqW4J,0.027159840642127335
713,7930,conf/sigmod/LabioWGG00,EhR3fz7f7vcJ,1.0000000000000002
1437,11933,conf/vldb/ChakrabartiBD99,2LdUbNy0hWwJ,0.0
1425,46073,conf/vldb/DattaRT99,gckQTLQjsj8J,1.0
2479,54152,journals/vldb/RamamohanaraoH94,bFNUZoN0LhsJ,1.0000000000000002
1115,57144,conf/sigmod/ChaudhuriMN98,A8rGBQif7MIJ,0.0
2210,37897,journals/vldb/BernsteinIR03,url:http://www.springerlink.com/index/CWANCL0VWN1MKL0M.pdf,0.9999999999999998
354,15352,conf/sigmod/HeC03,_rAN_9LhiasJ,0.0
1687,18874,conf/sigmod/GravanoGT94,We2mw93oKL4J,0.8554722343941045
2189,57207,journals/tods/ShashaLSV95,vZ3hHQZ9HhoJ,0.0059226094909967456
1544,37255,conf/sigmod/BettiniWBJ95,5lp9OJmiGGUJ,0.0
1824,45940,conf/vldb/FaloutsosJS97,0iiNS8BIbsUJ,0.0
374,32973,journals/sigmod/BollKB98,3byHG5VH-aEJ,0.19232902519480305
2002,54348,conf/vldb/Amer-YahiaFSX03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D957116%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
2251,63720,journals/tods/KossmannFDA00,7SzQ9vxHlsEJ,0.0
1515,10661,conf/vldb/WeberSB98,4aSEl4haaq4J,0.007104162625499435
1303,54347,conf/vldb/ManegoldBK00,jsNNCDiD0yIJ,0.028947908350746007
2255,4055,journals/tods/LiC01,2CYtbbiwv-AJ,0.03717904252146911
950,1992,conf/sigmod/LeeKC99,c-5n9qQKLaEJ,0.9999999999999999
2152,61462,conf/vldb/TaoPS02,2V2bnIgsY1kJ,0.0
392,3162,conf/sigmod/ZhangDWEMPMDR03,KugPczTC3oMJ,0.0
660,48993,conf/sigmod/BohannonMR01,AyWUeJ5k2IoJ,0.0
1142,44041,conf/sigmod/LiuPTBBZBHY98,KNUmddOiKHIJ,0.0
2447,20440,journals/vldb/DeWittNSV96,4bf7MEqDoQoJ,0.0
1437,52068,conf/vldb/ChakrabartiBD99,0EbuWDceVnoJ,0.0
360,6098,conf/sigmod/HacigumusILM02,VfKOqNP73HYJ,0.004246904677884338
1153,33061,conf/sigmod/LiYVGPUV98,Y7J0sm6WO2kJ,0.0
2163,24064,conf/vldb/YuSLJ02,lURUgKLK9kAJ,0.031160967141886105
646,12319,journals/sigmod/Baeza-YatesN96,cvchvz9-m_oJ,0.8017640192934201
2096,58305,conf/vldb/AgrawalSX02,BPSbjmwddQ0J,0.01409542059919917
2279,12346,journals/tods/MehrotraRKS98,q87jrCR_GqQJ,0.0
73,53747,conf/vldb/BrownCC94,4MrVmWl33coJ,0.1515905623089815
2270,52419,journals/tods/FranklinCL97,5n9A8i8-yjoJ,0.00329046319862878
1102,31968,conf/vldb/PantiSG00,C7Vuxp5KVsAJ,1.0000000000000004
2404,37897,journals/vldb/Atkinson00,url:http://www.springerlink.com/index/CWANCL0VWN1MKL0M.pdf,0.9999999999999998
629,46273,conf/sigmod/KimCK01,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://pep/jae/2001/00000215/00000001/art00002%26unc%3D,0.005264825954508646
2084,50724,conf/vldb/AggarwalY02,FBibYDQ53xYJ,0.0569574173348044
1363,6079,conf/sigmod/ZhangRL96,sw-iP0i7y6cJ,0.020325428295999877
93,13459,conf/vldb/HaberIL95,-Pmsximl_moJ,0.0
2025,40695,conf/vldb/HankinsP03,cR1ikuFsE1wJ,0.04161612224140214
988,29587,conf/sigmod/ZhouLP99,G2Z2jScNrQMJ,0.005269522449746933
1376,6314,conf/vldb/DonjerkovicR99,aHpKrjJEJk4J,0.0
1622,41244,conf/sigmod/CeriFPP95,x_ykbVlfyP8J,0.0053347466353728225
1800,54348,journals/sigmod/GerlaX03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D957116%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1756,41244,conf/vldb/MeoPC96,x_ykbVlfyP8J,0.0
1984,56909,conf/vldb/WangSG03,0a2EXdINy0QJ,0.0
1760,19486,conf/vldb/LabioG96,5Rq_5hPceK8J,0.02028437239825219
945,42722,conf/sigmod/ChaudhuriMN99,jq5VkbTyBksJ,0.0
302,20399,journals/sigmod/LeeC00,b9BVLUU3P0YJ,0.8741028845622845
578,41208,conf/sigmod/KiesslingHFE01,tNzM8E3W2K4J,1.0
332,37769,conf/sigmod/ChaudhuriGGM03,ES6QyfgebIcJ,0.009994444371536165
2342,22093,journals/vldb/SinghalS97,gVQa1g-ylR4J,0.006518597443332554
1457,22868,conf/vldb/BernsteinPS99,pb3OQtY3SyMJ,0.0
1149,60430,conf/sigmod/BerchtoldBK98,rivzCRXhoAkJ,0.7296783714798541
1915,48821,journals/sigmod/Snodgrass03,m-l6e98xxOsJ,1.0
1267,39740,conf/sigmod/HanKS97,hzrWBhn31-YJ,0.04582848902201533
1076,29592,conf/vldb/ChaHKK01,JMuXg_ehLkcJ,0.0023207639929260894
1338,54667,conf/vldb/WangHH00,MDdrlt2fvWwJ,0.0
2010,37569,conf/vldb/AggarwalHWY03,x5jeMyauzWgJ,0.0
1622,10103,conf/sigmod/CeriFPP95,_jeGsG2xolAJ,0.0
1756,10103,conf/vldb/MeoPC96,_jeGsG2xolAJ,0.6508472351311192
188,13854,conf/vldb/YanA94,aaQEdfkjWN8J,0.05196159558241498
1417,4221,conf/vldb/PedersenJD99,LMm4_4_uNNoJ,0.004952041882915734
1821,4836,journals/sigmod/HellersteinHM03,UGlVWff55mEJ,0.0
1314,57464,conf/sigmod/WangSCRZP97,d8Cr99eHMwAJ,0.34739840762844226
2169,51562,conf/vldb/BettiniJWW02,4eHVZHcQvdMJ,0.0073699657072458895
2289,16201,journals/tods/DattaVCK99,RKbKtLWjDLEJ,0.0
365,60698,journals/sigmod/BichlerSZ98,vYuufnRH__wJ,0.046949108076510655
1400,30820,conf/sigmod/BrownCL96,K62EwWeSRKUJ,0.0
43,16324,journals/sigmod/CruzKLSWY02,n1ixxafAD_EJ,0.028306597172459293
362,37769,conf/sigmod/KaushikBNK02,ES6QyfgebIcJ,0.006423220021973724
873,34309,conf/sigmod/FegarasSRM00,pinPEM3Rvm0J,0.0
2029,8922,conf/vldb/JiangWL03,Yvuf17ycsAEJ,0.0
1687,52727,conf/sigmod/GravanoGT94,7IBL1cudvR0J,0.0
2475,58435,journals/vldb/LinJF94,eH69_dCm18wJ,0.014671830713344916
354,29957,conf/sigmod/HeC03,drAzXapJ2rgJ,0.0
2289,35799,journals/tods/DattaVCK99,MN3TUh03FgkJ,0.5327563712790557
1485,29588,conf/sigmod/ParkCY95,x5By8kBxxpwJ,0.7001279839645419
1609,24928,conf/sigmod/ThomasDM95,P9sDu6nOGAYJ,0.1586957911617338
664,63367,conf/sigmod/AggarwalY01,6i8hYEhbelEJ,0.6552448836792593
2238,25661,journals/tods/KrishnakumarB94,364gjmsVJkkJ,0.0
1116,28967,conf/sigmod/MatiasVW98,gyDXFc6m5aoJ,0.0
1687,21586,conf/sigmod/GravanoGT94,xPkLZK36UBUJ,0.0
1453,52681,conf/vldb/TamuraK99,JfxEos8BQDAJ,0.07859897030812574
1095,57137,conf/vldb/TanEO01,url:http://www.ingentaconnect.com/content/els/09505849/2001/00000043/00000004/art00171,0.0
1931,21946,conf/vldb/PapadiasZMT03,f1MzQVfH98YJ,0.0
2163,19071,conf/vldb/YuSLJ02,Oc1beOAqky0J,0.0
1093,11987,conf/vldb/ManolopoulosT01,0IeLWfNYZEYJ,0.0
1330,55499,conf/sigmod/HammerGNYBV97,L9rzYv5OWpgJ,0.0
194,63044,conf/sigmod/FaginKS03,83jzZgKzLGwJ,0.0
1135,54442,conf/sigmod/KornackerSH98,HTAP9c7dQagJ,0.0
1560,60098,conf/sigmod/ChaudhuriDY95,d7vY6vDq_7EJ,0.005965216552622902
1359,13799,conf/vldb/LeeL99,uE1bT3Qe9e0J,0.0
2040,60735,conf/vldb/LeeHJT03,Yx9cXygsW9cJ,0.0261231501080711
321,7162,conf/sigmod/KimC03,2pRZocfNsaQJ,0.0049686837887725445
117,49211,journals/sigmod/RoantreeS02,5qP0DOqO6VwJ,0.035783993966727164
1936,21135,conf/vldb/PapadiasTS03,FBp7oibu4ygJ,0.26552444592615343
166,4780,conf/vldb/LevySSZ94,WZVlVf7pbzkJ,0.0
1392,58420,conf/sigmod/HullZ96,CToHZL-xBSMJ,0.0
1273,11931,conf/sigmod/BrinMS97,bjZ8SxYnrd0J,0.0752107042788425
463,48,conf/sigmod/WangWYY02,78PlrdpBT8sJ,0.004934476758703655
151,45038,journals/sigmod/ShahMFH01,kjtuCATx_uoJ,0.0
1418,21145,conf/vldb/LiRS99,rub-_OWdgFoJ,0.06936595621823435
138,41578,conf/vldb/FerrandinaMZ94,9rofzgQ6HtcJ,0.2264462851568417
984,33870,conf/sigmod/LiVCAHMWBCHIKSS99,eSC19V7zgtsJ,0.016404407269372322
2391,47729,journals/vldb/Amer-YahiaCLS02,_hNiD_QLDdAJ,0.0
2305,58508,journals/vldb/LiR99,6jeHlSgjCskJ,0.0
2399,17984,journals/vldb/LiCHH01,ikJrOFv4o9QJ,0.0
507,22577,conf/sigmod/YangWYH02,BL0Vwec09DoJ,0.0
668,23434,conf/sigmod/ZhangNDLL01,1p4MZxL6KYwJ,0.0
368,27114,journals/sigmod/EisenbergM98a,Z1P9QnSfDuAJ,0.2013480300422178
2002,60577,conf/vldb/Amer-YahiaFSX03,mClzTQppJE4J,0.0
2272,54022,journals/tods/TariSS97,8UdB5vOY_r0J,0.8818185741852631
1590,55156,conf/vldb/FangSGMU98,CnTgirrsL3EJ,0.0
1372,40933,conf/sigmod/ChaudhuriG96,oahM5itk_dAJ,0.0
112,7122,journals/sigmod/HuangKL02,gVgctUmMBS4J,0.13608941982884337
2002,57544,conf/vldb/Amer-YahiaFSX03,cT7cMH-awosJ,0.0
1825,1251,journals/sigmod/ChengP03,c38zjmKdgFkJ,0.007117157045942039
888,29974,conf/sigmod/AggarwalWY99,uv6nMj7jEggJ,0.005903866874804367
1856,43197,conf/vldb/EicklerGK95,eq249ewqsHMJ,0.009762742328666826
319,52677,conf/sigmod/ChaudhuriKN03,6D45evzdaz4J,0.0
209,33069,journals/sigmod/TianDCZ02,itZZmTVKRREJ,0.0
302,17984,journals/sigmod/LeeC00,ikJrOFv4o9QJ,0.0
1503,9309,conf/sigmod/LuMSS95,063E6WIOPaQJ,0.0
2430,53268,journals/vldb/BeckerGOSW96,fPpeA01Kyw4J,0.07731607152844851
1468,52133,conf/sigmod/PoosalaIHS96,ocU8aFaXuPwJ,0.006344286833333808
1755,55573,conf/sigmod/SagonasSW94,ezmsDUMWUJEJ,0.8522177217192541
891,50809,conf/sigmod/ChanI99,ReV4xpbiC6EJ,0.00823633621975896
2331,50256,journals/vldb/KnorrNT00,WQLtBSBFpgAJ,0.004019406835871642
261,46441,journals/sigmod/PaepckeGRC00,PsoYENGEh9cJ,0.0
2154,35842,conf/vldb/LempelM02,DcSYGPdhxwoJ,1.0000000000000004
2420,18056,journals/vldb/SuHHHLWLPLL01,UnLrWA3aZFcJ,0.00870459195569785
671,22927,conf/sigmod/AgrawalCN01,yoORNkOQrdAJ,0.004279123170285034
1606,8683,conf/vldb/ZhangL98,cY2jWYX6yIwJ,0.005105535099002609
2275,5809,journals/tods/WolfsonJH97,uqQOkeR9yhAJ,0.0
1672,23266,conf/sigmod/BrinkhoffKSS94a,nWvl5wPHSHwJ,0.0
656,29974,conf/sigmod/YuMWL01,uv6nMj7jEggJ,0.004688190037825391
1524,3366,conf/vldb/BraumandlCK98,Djxk7FRvDUgJ,0.0
2511,58710,journals/sigmod/SpynsMJ02,krlEX4LgXKIJ,0.02219340190560489
889,34117,journals/tods/TaoPZ02,__uz_kINodMJ,0.0038523912346977367
1406,49161,conf/vldb/TanGO99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
2000,29898,conf/vldb/YangLH03,8IknBBGfW0oJ,0.005729070945131415
252,30298,conf/sigmod/AgrawalES03,ywTHFsu8-cMJ,0.0
336,31689,conf/sigmod/GuptaS03,Y7kHpHu3nP0J,0.0
2242,36601,journals/tods/KossmannS00,PnGVbzQCWY0J,1.0
2269,2961,journals/tods/LakshmananSS01,Vketm4E79yIJ,0.005641685300572643
433,64052,conf/sigmod/HellersteinW02,a_pMI6_8xb0J,0.0
1945,31130,conf/vldb/YuAA03,7Of1HyK-VnkJ,0.0
747,33660,journals/sigmod/KokkotosIPS95,IgQsVaud8BIJ,0.0
286,24405,journals/sigmod/WuY00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9807215906384875
1800,57544,journals/sigmod/GerlaX03,cT7cMH-awosJ,0.011895337447518655
1899,8504,conf/vldb/AgrawalLSS95,HugNLG7z-Z4J,0.8298030418222075
1179,60085,conf/sigmod/BrinMUT97,A7Mm5kFK3zwJ,0.9010954828238166
166,7492,conf/vldb/LevySSZ94,dn5N-XwuRS4J,0.0
647,14181,journals/sigmod/FreemanG96,WbxDoaNKF14J,0.0
766,51056,conf/sigmod/LakhamrajuRSS00,url:http://ieeexplore.ieee.org/xpl/abs_free.jsp%3FarNumber%3D914832,0.0
658,33029,conf/sigmod/ChenGK01,HlhXdvHzlvwJ,0.0
1394,640,conf/sigmod/ChawatheRGW96,bZlpjMDZD5UJ,0.005235100309496239
